BDRC Resource ID,Gender,DOB,DOD,Traditions,Wiki-ID Traditions,label_bo,label_zh-hans,label_en,Alias_bo_1,Alias_bo_2,Alias_bo_3,Alias_bo_4,Alias_bo_5,Alias_bo_6,Alias_bo_7,Alias_bo_8,Alias_bo_9,Alias_bo_10,Alias_bo_11,Alias_bo_12,Alias_bo_13,Alias_bo_14,Alias_bo_15,Alias_bo_16,Alias_bo_17,Alias_zh_1,Alias_zh_2,Alias_en_1,Alias_en_2,Alias_en_3,Alias_en_4
P2DB25392,,,,,,པདྨ་དབང་འདུས།,,,གོང་ཆུང་པདྨ་དབང་འདུས།,,,,,,,,,,,,,,,,,,,,,,
P4CZ15637,,,,,,འཕགས་པ་རྣམ་གྲོལ་སྡེ།,解脱军｜圣解脱军,,རྣམ་གྲོལ་སྡེ།,ཤཱཀྱའི་དགེ་སློང་འཕགས་པ་རྣམ་པར་གྲོལ་བའི་སྡེ།,,,,,,,,,,,,,,,,,,,,,
P2KG212724,,1989,,,,ས་དམར་ཚེ་རིང་དོན་གྲུབ།,,,ཚེ་རིང་དོན་གྲུབ།,,,,,,,,,,,,,,,,,,,,,,
P27,Male,1850,1902,,,བློ་བཟང་ལུང་རྟོགས་བསྟན་འཛིན་འཕྲིན་ལས།,,,གླིང་སྤྲུལ ༠༥,,,,,,,,,,,,,,,,,,,,,,
P7594,Male,,,,,ཆོས་དབྱིངས་ཡོངས་གྲོལ།,,,,,,,,,,,,,,,,,,,,,,,,,
P5369,Male,1977,,Geluk,Q319218,དབལ་ཆེ ༠༥་བློ་བཟང་དཔལ་ལྡན་རྒྱ་མཚོ།,,,དབལ་མང ༠༥,ཉི་མ་གཞོན་ནུ།,བློ་བཟང་དཔལ་ལྡན་རྒྱ་མཚོ།,,,,,,,,,,,,,,,,,,,,
P10416,Male,1563,1618,Kagyu,Q471187,ཁྱབ་བདག་གྲུབ་མཆོག་དབང་པོ།,,Kyabdak Drubchok Wangpo,གྲུབ་མཆོག་དབང་པོ།,,,,,,,,,,,,,,,,,,,,,,
P5942,Male,,,Sakya,Q650035,བློ་གྲོས་རྒྱལ་མཚན།,,,རྫོང་སར་མཁན་རབས ༠༤་བློ་གྲོས་རྒྱལ་མཚན།,བྲག་ཡབ་བློ་གྲོས།,བྲག་གཡབ་བློ་གྲོས།,,,,,,,,,,,,,,,,,,,,
P4CZ15571,,,,,,སློབ་དཔོན་ཛྙཱ་ན་བོདྷི་ཞབས།,,,ཛྙཱ་ན་བོདྷི།,ཡེ་ཤེས་བྱང་ཆུབ་ཞབས།,,,,,,,,,,,,,,,,,,,,,
P43,Male,,,,,རྡོ་རྗེ་གདན་པ་ཆེན་པོ།,,,རྡོ་རྗེ་གདན་པ་ཆེ་བ།,མྱ་ངན་མེད་པའི་དཔལ།,གྲུབ་ཐོབ་རྡོ་རྗེ་གདན་པ།,,,,,,,,,,,,,,,,,,,,
P3997,Male,,,,,རྡོ་སྟོན་པ།,,,,,,,,,,,,,,,,,,,,,,,,,
P10228,Male,,,,,ལྷུན་རྩེ་བྱ་ཁོངས་པད་དཀར་སྤྲུལ་སྐུ་སྐྱེ་བརྒྱུད།,,,བྱ་ཁོངས་པད་དཀར་སྤྲུལ་སྐུ་སྐྱེ་བརྒྱུད།,པད་དཀར་སྤྲུལ་སྐུ་སྐྱེ་བརྒྱུད།,,,,,,,,,,,,,,,,,,,,,
P638,Male,1518,1584,Nyingma,Q848771,འཕྲེང་པོ་གཏེར་སྟོན་ཤེས་རབ་འོད་ཟེར།,,Sherab Ozer,འགྲོ་འདུལ་གླིང་པ།,ཤེས་རབ་འོད་ཟེར།,པྲ་ཛྙཱ་རསྨྲི།,,,,,,,,,,,,,,,,,,,,
P1384,Female,,,,,ཨ་མཚོ།,,,སྐྱུ་ར་བཟའ་ཨ་མཚོ།,,,,,,,,,,,,,,,,,,,,,,
P1132,Male,1382,1456,Sakya,Q650035,ངོར་མཁན་ཆེན ༠༡་ཀུན་དགའ་བཟང་པོ།,,Ngorchen Kunga Zangpo,རིན་ཆེན་མཆོག,ངོར་ཆེན་ཀུན་དགའ་བཟང་པོ།,ངོར་མཁན་ཆེན ༠༡,རྡོ་རྗེ་འཆང་ཀུན་དགའ་བཟང་པོ།,ཀུན་དགའ་བཟང་པོ།,,,,,,,,,,,,,,,,,,
P4382,Female,,,,,ཀླུ་མོ་སྐྱིད།,,,,,,,,,,,,,,,,,,,,,,,,,
P6725,Male,,,,,ལྷ་ཀླུ་ཡེ་ཤེས་ནོར་བུ་དབང་ཕྱུག,,,"ཡེ་ཤེས་ནོར་བུ་དབང་ཕྱུག,་ལྷ་ཀླུ།",,,,,,,,,,,,,,,,,,,,,,
P3779,Male,,,,,འཇད་པ་སློབ་དཔོན་སྟོན་སྐྱབས།,,,སྟོན་སྐྱབས།,,,,,,,,,,,,,,,,,,,,,,
P8LS12434,,1925,,,,གཙང་མཁན་ཟུར་བློ་བཟང་དོན་ཡོད།,,,བློ་བཟང་དོན་ཡོད།,སེར་བྱེས་མཁན་རབས ༧༣,,,,,,,,,,,,,,,,,,,,,
P3914,Male,,,,,དགེ་བསྙེན།,,,,,,,,,,,,,,,,,,,,,,,,,
P8LS12423,,1898,,Geluk,Q319218,ཏྲེ་མཁན་ཆེན་ངག་དབང་རྒྱ་མཚོ།,,,སེར་བྱེས་མཁན་རབས ༦༢,ངག་དབང་རྒྱ་མཚོ།,,,,,,,,,,,,,,,,,,,,,
P5444,Male,,,DrukpaKagyu,Q784270,ཤག་ལྷོ་འབྲུག་བདེ་ཆེན་སྤྲུལ་སྐུ ༠༤་བཀའ་བརྒྱུད་བསྟན་འཛིན་རྣམ་རྒྱལ།,,,བཀའ་བརྒྱུད་བསྟན་འཛིན་རྣམ་རྒྱལ།,འབྲུག་བདེ་ཆེན་སྤྲུལ་སྐུ ༠༤,ཤག་ལྷོ་འབྲུག་བདེ་ཆེན་སྤྲུལ་སྐུ།,,,,,,,,,,,,,,,,,,,,
P8123,Male,,,,,ཤེས་རབ།,,,,,,,,,,,,,,,,,,,,,,,,,
P8LS12508,,,,,,སྐལ་ལྡན་མདོ་སྔགས་བསྟན་འཛིན་དབང་ཕྱུག,,,སྤང་ལབ་སྤྲུལ་སྐུ ༠༣,,,,,,,,,,,,,,,,,,,,,,
P1127,Male,,,Sakya,Q650035,ལྷ་རྩེ་བ་ཡེ་ཤེས་ཆོས་འཕེལ།,,,ཡེ་ཤེས་ཆོས་འཕེལ།,ཡེ་ཤེས་ཆོས་འཕེལ ༠༡,,,,,,,,,,,,,,,,,,,,,
P8LS75455,,,,,,ཆོས་རྒྱལ་བསྟན་འཛིན།,,,,,,,,,,,,,,,,,,,,,,,,,
P2JM9,,,,,,འོ་བྲན་དཔལ་གྱི་གཞོན་ནུ།,,,,,,,,,,,,,,,,,,,,,,,,,
P3547,Male,,,,,མཁན་པོ་བློ་བཟང་སྦྱིན་པ།,,,བློ་བཟང་སྦྱིན་པ།,,,,,,,,,,,,,,,,,,,,,,
P8586,Male,,,,,སྒྲུབ་བརྒྱུད ༠༤་དཀོན་མཆོག་ཐུབ་བསྟན་སྒྲུབ་བརྒྱུད་ཉི་མ།,,,དཀོན་མཆོག་ཐུབ་བསྟན་སྒྲུབ་བརྒྱུད་ཉི་མ།,,,,,,,,,,,,,,,,,,,,,,
P1KG5998,,1927,1987,Nyingma,Q848771,ངག་དབང་བཤད་སྒྲུབ་དཔལ།,,,,,,,,,,,,,,,,,,,,,,,,,
P5257,Male,,,Kadam,Q588362,ཀླུ་འབུམ་ངག་དབང་བསྟན་འཛིན།,,,ངག་དབང་བསྟན་འཛིན།,,,,,,,,,,,,,,,,,,,,,,
P7747,Male,,,,,བསྐལ་རིག,,,,,,,,,,,,,,,,,,,,,,,,,
P1793,Male,,,,,མེར་མོ་བ་བློ་བཟང་ཆོས་འཕེལ།,,,བློ་བཟང་ཆོས་འཕེལ།,,,,,,,,,,,,,,,,,,,,,,
P10449,Male,,,,,རབ་འབྱམས་དཔལ་འབར།,,,དཔལ་འབར།,,,,,,,,,,,,,,,,,,,,,,
P3696,Male,,,,,ས་སྐྱ་མཁན་པོ་དབང་ཕྱུག་དཔལ།,,,དབང་ཕྱུག་དཔལ།,,,,,,,,,,,,,,,,,,,,,,
P7563,Male,,,,,ཨ་ལགས་ལོ་རྒྱ།,,,ལོ་རྒྱ།,མ་ཎི་བླ་མ་ཨ་ལགས་ལོ་རྒྱ།,,,,,,,,,,,,,,,,,,,,,
P7398,Male,,,,,ཟླ་བ་བཀྲ་ཤིས།,,,,,,,,,,,,,,,,,,,,,,,,,
P3507,Male,1477,1544,Jonang,Q1702893,སྒོ་རུམ་པ་ཀུན་དགའ་ལེགས་པ།,,Gorumpa Kunga Lekpa,ཇོ་ནང་གདན་རབས ༢༡,ཀུན་དགའ་ལེགས་པ།,སྒོ་རུམ་པ་ཆེན་པོ།,,,,,,,,,,,,,,,,,,,,
P7664,Male,,,,,བྱ་བཏང་སྔོན་པོ།,,,,,,,,,,,,,,,,,,,,,,,,,
P5186,Male,1572,,Geluk,Q319218,བྲག་གཡབ་ཆེ་ཚང ༠༡་གྲགས་པ་རྒྱ་མཚོ།,,,གྲགས་པ་རྒྱ་མཚོ།,དཀའ་བཅུ་གྲགས་པ་རྒྱ་མཚོ།,བྲག་གཡབ་ཆེ་ཚང ༠༡,བྲག་གཡབ་དཀའ་བཅུ་གྲགས་པ་རྒྱ་མཚོ།,འགྲོ་མགོན་དཀའ་ཆེན་གྲགས་པ་རྒྱ་མཚོ།,,,,,,,,,,,,,,,,,,
P9025,Female,,,,,བདེ་སྨོན་གཡུང་དྲུང་སྒྲོལ་མ།,,,གཡུང་དྲུང་སྒྲོལ་མ།,,,,,,,,,,,,,,,,,,,,,,
P8LS12320,,,,,,བློ་བཟང་བསྟན་འཛིན་རྒྱ་མཚོ།,,,རོང་པོ་དུས་འཁོར་ཁྲི ༡༡,,,,,,,,,,,,,,,,,,,,,,
P10066,Male,,,,,སྒྲོལ་མ་འཚོ།,,,,,,,,,,,,,,,,,,,,,,,,,
P8552,Male,,,Nyingma,Q848771,ཁང་ནང ༠༡་བཀྲ་ཤིས་ཕུན་ཚོགས།,,Tashi Puntsok,བཀྲ་ཤིས་ཕུན་ཚོགས།,སྒ་རྗེ་ཁང་ནང ༠༡་བཀྲ་ཤིས་ཕུན་ཚོགས།,གྲུབ་དབང་བཀྲ་ཤིས་ཕུན་ཚོགས།,ཁང་ནང ༠༡,,,,,,,,,,,,,,,,,,,
P2LS203,,,,,,འཇམ་དཔལ་མཉམ་ཉིད།,,,,,,,,,,,,,,,,,,,,,,,,,
P8651,Male,,,,,གཡུ་སྒྲ ༠༡་ཐུབ་བསྟན་རབ་གསལ།,,,གཡུ་སྒྲ ༠༡,ཐུབ་བསྟན་རབ་གསལ།,,,,,,,,,,,,,,,,,,,,,
P2536,Male,1676,1730,Sakya,Q650035,ངོར་མཁན་ཆེན ༣༢་ཚུལ་ཁྲིམས་ལྷུན་གྲུབ།,,,དར་རྩེ་མདོ་བ་ཚུལ་ཁྲིམས་ལྷུན་གྲུབ།,ཚུལ་ཁྲིམས་ལྷུན་གྲུབ།,ངོར་མཁན་ཆེན ༣༢,འཇམ་མགོན་ཚུལ་ཁྲིམས་ལྷུན་གྲུབ།,,,,,,,,,,,,,,,,,,,
P7875,Male,,,,,བྲམ་ཟེ་མཆོག་སྲེད།,,,མཆོག་སྲེད།,སློབ་དཔོན་བྲམ་ཟེ་མཆོག་སྲེད།,གྲུབ་ཆེན་བྲམ་ཟེ་མཆོག་སྲེད།,,,,,,,,,,,,,,,,,,,,
P3928,Male,,,,,ལྷ་རྗེ་སྟོན་པ་ཚུལ་ཁྲིམས་དཔལ།,,,ཚུལ་ཁྲིམས་དཔལ།,,,,,,,,,,,,,,,,,,,,,,
P5734,Male,,,,,དོན་ཡོད་རྒྱལ་པོ།,,,,,,,,,,,,,,,,,,,,,,,,,
P6128,Male,,,,,གཡའ་བཟང་པ་མཁས་བཙུན་དབང་པོ།,,,གཡའ་བཟང་པ།,མཁས་བཙུན་དབང་པོ།,,,,,,,,,,,,,,,,,,,,,
P1779,Male,,,,,བྱང་སྟོན་བསམ་གཏན་འོད་ཟེར།,,,བསམ་གཏན་འོད་ཟེར།,,,,,,,,,,,,,,,,,,,,,,
P2JM373,,,,,,ལི་ཐང་རྡོ་རྗེ་རིག་འཛིན།,,,,,,,,,,,,,,,,,,,,,,,,,
P9562,Male,,,,,མུ་ཡངས་མཁན་པོ་བློ་བཟང་ཚུལ་ཁྲིམས།,,,བློ་བཟང་ཚུལ་ཁྲིམས།,,,,,,,,,,,,,,,,,,,,,,
P4910,Male,,,,,མདོ་ཁམས་སྨད་པ་གྲགས་པ་འོད་ཟེར།,,,གྲགས་པ་འོད་ཟེར།,,,,,,,,,,,,,,,,,,,,,,
P7958,Male,,,,,སྡེ་དགེ་འཇིགས་མེད་སྐལ་བཟང་།,,,འཇིགས་མེད་སྐལ་བཟང་།,,,,,,,,,,,,,,,,,,,,,,
P1322,Male,1016,1082,,,དགོན་པ་བ་དབང་ཕྱུག་རྒྱལ་མཚན།,,Gonpawa Wangchuk Gyeltsen,དབང་ཕྱུག་རྒྱལ་མཚན།,འཛེང་སྒོམ་དབང་ཕྱུག་རྒྱལ་མཚན།,,,,,,,,,,,,,,,,,,,,,
P8LS13015,,,,Geluk,Q319218,ཚེ་མཆོག་གླིང་སྐུ་ཕྲེང་བཞི་པ།,,,ཚེ་མཆོག་གླིང་ཡོངས་འཛིན་སྤྲུལ་སྐུ ༠༤,,,,,,,,,,,,,,,,,,,,,,
P8LS13609,,,,,,ལུང་སྒོམ་པ།,,,,,,,,,,,,,,,,,,,,,,,,,
P8LS15047,,,,,,ཀརྨ་ཚང་དབྱངས།,,,ཚང་དབྱངས།,,,,,,,,,,,,,,,,,,,,,,
P2JM171,Female,,,,,གནུབས་གཟའ་རྒྱལ་མོ་མཚོ།,,,,,,,,,,,,,,,,,,,,,,,,,
P7689,Male,,,,,གཡུང་དྲུང་ཐོགས་མེད།,,,ཚེ་དབང་བདེ་ཆེན་སྙིང་པོ།,,,,,,,,,,,,,,,,,,,,,,
P8269,Male,,,,,རྨ་དགོན་གླིང་།,,,དགོན་གླིང་རྨ།,,,,,,,,,,,,,,,,,,,,,,
P9629,Male,,,,,བཀྲ་ཤིས་དབང་འདུས།,,tashi wangdi,,,,,,,,,,,,,,,,,,,,,,,
P2DB25454,,1864,,,,,,e. d. maclagan,"maclagan, edward","edward, maclagan",,,,,,,,,,,,,,,,,,,,,
P131,Male,1187,1241,DrigungKagyu,Q737235,སྤྱན་སྔ་ཤེས་རབ་འབྱུང་གནས།,,Won Sherab Jungne,འབྲི་གུང་དབོན་ཤེས་རབ་འབྱུང་གནས།,འབྲི་གུང་གླིང་པ།,འབྲི་གུང་སྤྱན་སྔ་ཤེས་རབ་འབྱུང་གནས།,ཤེས་རབ་འབྱུང་གནས།,,,,,,,,,,,,,,,,,,,
P6424,Male,,,,,ལྕགས་ལ་མཁན་པོ།,,,རྡོ་བྲག་ལྕགས་ལ་མཁན་པོ།,,,,,,,,,,,,,,,,,,,,,,
P9256,Female,,,,,,,"pommaret, francoise",,,,,,,,,,,,,,,,,,,,,,,
P1418,Male,,,,,གོ་ཤྲཱི་ཤཱཀྱ་བཟང་པོ།,,,ཤཱཀྱ་བཟང་པོ།,,,,,,,,,,,,,,,,,,,,,,
P2CN11065,,,,,,ཁྲ་ཕུ་འདུལ་བ་འཛིན་པ།,,,,,,,,,,,,,,,,,,,,,,,,,
P8918,Male,,,Jonang,Q1702893,འཛམ་ཐང་ཨརྒེ་སྐུ་ཕྲེང ༠༢་ཉི་མ་འོད་ཟེར་དཔལ།,,,འཛམ་ཐང་ཨརྒེ་སྐུ་ཕྲེང ༠༢,ཉི་མ་འོད་ཟེར་དཔལ།,,,,,,,,,,,,,,,,,,,,,
P2010,Male,1285,1379,Geluk,Q319218,ཉ་དབོན་ཀུན་དགའ་དཔལ་བ།,,Nyawon Kunga Pel,ཇོ་ནང་གདན་རབས ༡༠,ཀུན་དགའ་དཔལ།,གཉག་དབོན་ཀུན་དགའ་དཔལ་བ།,,,,,,,,,,,,,,,,,,,,
P8LS12038,,,,,,བློ་བཟང་འཇམ་དཔལ།,,,བྲ་སྟི་བློ་བཟང་འཇམ་དཔལ།,འབྲས་སྤུངས་སྒོ་མང་གྲྭ་ཚང་གི་མཁན་ཐོག ༥༠,,,,,,,,,,,,,,,,,,,,,
P7501,Male,,,,,ཀརྨ་ཕུན་ཚོགས།,,karma phuntsho,,,,,,,,,,,,,,,,,,,,,,,
P5556,Male,,,,,ཀྱ་ཇིང་།,,,,,,,,,,,,,,,,,,,,,,,,,
P00EGS1016614,,1936,1993,,,སྤང་ནང ༠༤་བྱམས་པ་ཚུལ་ཁྲིམས་རྣམ་རྒྱལ།,,,བཀའ་འགྱུར་བ་བྱམས་པ་ཚུལ་ཁྲིམས་རྣམ་རྒྱལ།,བྱམས་པ་ཚུལ་ཁྲིམས་རྣམ་རྒྱལ།,,,,,,,,,,,,,,,,,,,,,
P583,Male,1798,1858,DrukpaKagyu,Q784270,འབྲུག་རྗེ་མཁན་པོ ༣༠་འཇམ་དཔལ་རྒྱ་མཚོ།,,,འཇམ་དཔལ་རྒྱ་མཚོ།,འབྲུག་རྗེ་མཁན་པོ ༣༠,,,,,,,,,,,,,,,,,,,,,
P6695,Male,,1920,,,ཆང་ཁྱིམ་པ་ངག་དབང་མཁྱེན་རབ་དཔལ་བཟང་།,,,"ངག་དབང་མཁྱེན་རབ་དཔལ་བཟང,་ཆང་ཁྱིམ་པ།",མཁྱེན་རབ་བྱང་ཆུབ་དཔལ་བཟང་།,,,,,,,,,,,,,,,,,,,,,
P2524,Male,,,Sakya,Q650035,ངོར་མཁན་ཆེན ༤༦་བྱམས་པ་བསོད་ནམས་དཔལ་འབྱོར།,,,ལི་ཐང་པ་བྱམས་པ་བསོད་ནམས་དཔལ་འབྱོར།,"བསོད་ནམས་དཔལ་འབྱོར,་བྱམས་པ།",ངོར་མཁན་ཆེན ༤༦,བྱམས་པ་བསོད་ནམས་དཔལ་འབྱོར།,,,,,,,,,,,,,,,,,,,
P4CZ10561,,,,,,ཨཱ་ཙརྱ་བྷ་རནྡྲ་རུ་ཙེ།,,,བལ་པོ་བྷ་རེནདྲ་རུ་ཙི།,ནེ་པཱ་ལ་བ་རེན་དྲ་རུཅི།,མཁན་པོ་བ་ལེནྡྲ་རུ་ཙི།,བ་རེནྡྲ་རུ་ཙི།,,,,,,,,,,,,,,,,,,,
P4CZ333387,,1941,,,,ཏྲེ་ཧོར་རྫ་ཐུབ་བསྟན་སྤྲུལ་སྐུ།,,,རྫ་ཐུབ་བསྟན་མཆོག་སྤྲུལ།,རྫ་ཐུབ་བསྟན།,,,,,,,,,,,,,,,,,,,,,
P2371,Male,,,,,སྨྱོ་ཤུལ་རྣམ་རྒྱལ།,,,རྣམ་རྒྱལ།,,,,,,,,,,,,,,,,,,,,,,
P7785,Male,,,,,ངག་གི་དབང་ཕྱུག་དགེ་ལེགས་རྒྱ་མཚོའི་སྡེ།,,,ངག་དབང་དགེ་ལེགས་རྒྱ་མཚོ།,,,,,,,,,,,,,,,,,,,,,,
P10265,Male,,,,,རྡོ་རྗེ་ཐོགས་མེད།,,,,,,,,,,,,,,,,,,,,,,,,,
P2750,Male,,,,,ཡོངས་འཛིན་ངག་དབང་མཆོག་ལྡན།,,,ངག་དབང་མཆོག་ལྡན།,,,,,,,,,,,,,,,,,,,,,,
P4CZ366354,,,,,,རྩེད་ཐང་འཇམ་དཔལ་མཁྱེན་བརྩེ།,,Lharampa Jample Khyentse,འཇམ་དཔལ་མཁྱེན་བརྩེ།,སེར་བྱེས་ལྷ་རམ་པ་རྩེད་ཐང་འཇམ་དཔལ་མཁྱེན་བརྩེ།,,,,,,,,,,,,,,,,,,,,,
P2193,Male,,,,,ཚེ་རིང་།,,,,,,,,,,,,,,,,,,,,,,,,,
P1KG21722,,,,,,ག་ཟི་ནུབ་པ་བསྟན་འཛིན་དོན་ཡོད།,,tenzin dhonyoe,བསྟན་འཛིན་དོན་ཡོད།,,,,,,,,,,,,,,,,,,,,,,
P2272,Male,,,,,རྩིས་པ་མཁན་པོ་གཞོན་ནུ་སེངྒེ,,,རྩིས་འདུལ་གཞོན་སེང་།,རྩིས་འདུལ་འཛིན་གཞོན་ནུ་སེངྒེ,གཞོན་ནུ་སེངྒེ,,,,,,,,,,,,,,,,,,,,
P5159,Male,1938,,,,འཛི་སྒར ༠༨་ལྷ་མཆོག་རྡོ་རྗེ།,,,འཛི་སྒར ༠༨་ཀརྨ་འཕྲིན་ལས་ཤིང་རྟ་ངེས་དོན་ཀུན་ཁྱབ།,ལྷ་མཆོག་རྡོ་རྗེ།,བདེ་ཆེན་འདུས་པ་རྩལ།,ཀརྨ་འཕྲིན་ལས་ཤིང་རྟ་ངེས་དོན་ཀུན་ཁྱབ།,,,,,,,,,,,,,,,,,,,
P2JM142,,,,,,སྡོམ་བརྩོན་ཚུལ་ཁྲིམས་དཔལ།,,,,,,,,,,,,,,,,,,,,,,,,,
P4327,Male,,,,,སྤྲང་མོ་ལྕམ།,,,,,,,,,,,,,,,,,,,,,,,,,
P8775,Male,,,,,ཀུན་བཟང་རྩེ་པ་བསོད་ནམས་རྒྱལ་མཚན།,,,བསོད་ནམས་རྒྱལ་མཚན།,དྲུང་ཀུན་བཟང་རྩེ་པ་བསོད་ནམས་རྒྱལ་མཚན།,,,,,,,,,,,,,,,,,,,,,
P9275,Male,,,Bon,Q815628,ཡེ་ཤེས་ཐབས་མཁས།,,,,,,,,,,,,,,,,,,,,,,,,,
P1GS1564,,1950,,,,འཇམ་དབྱངས་སེངྒེ,,,,,,,,,,,,,,,,,,,,,,,,,
P1445,Male,1892,1957,KarmaKagyu,Q785447,གངས་དཀར་བླ་མ ༠༩་ཀརྨ་བཤད་སྒྲུབ་ཆོས་ཀྱི་སེངྒེ,,Karma Shedrub Chokyi Sengge,གངས་དཀར་བླ་མ ༠༩,ཀརྨ་བཤད་སྒྲུབ་ཆོས་ཀྱི་སེངྒེ,འབོ་གངས་དཀར་ཀརྨ་བཤད་སྒྲུབ་ཆོས་ཀྱི་སེངྒེ,,,,,,,,,,,,,,,,,,,,
P7740,Male,,,,,དཔལ་འོད་པ།,,,,,,,,,,,,,,,,,,,,,,,,,
P8LS14275,,,,,,ཞང་སྟོན་རྡོ་རྗེ་འབར།,,,རྡོ་རྗེ་འབར།,,,,,,,,,,,,,,,,,,,,,,
P2986,Male,,,,,སྟོང་སྐོར་སྤྲུལ་སྐུ་འཇམ་དབྱངས་བསྟན་འཛིན་རྒྱ་མཚོ།,,,འཇམ་དབྱངས་བསྟན་འཛིན་རྒྱ་མཚོ།,,,,,,,,,,,,,,,,,,,,,,
P5696,Male,,,,,མཁས་གྲུབ་དོན་གྲུབ་རྒྱལ་མཚན།,,,དོན་གྲུབ་རྒྱལ་མཚན།,,,,,,,,,,,,,,,,,,,,,,
P3667,Male,,,,,སྨན་རྩེ་བསམ་གྲུབ་རྒྱལ་པོ།,,,བསམ་གྲུབ་རྒྱལ་པོ།,,,,,,,,,,,,,,,,,,,,,,
P7686,Male,,,,,དགའ་རབ་རྗེ་དྲུང་བློ་བཟང་ཚུལ་ཁྲིམས།,,,བློ་བཟང་ཚུལ་ཁྲིམས།,,,,,,,,,,,,,,,,,,,,,,
P10698,Male,,,Geluk,Q319218,གཙང་པ་གོ་བོ་མཁན་པོ་སྤྲུལ་སྐུ་བློ་བཟང་འཇམ་དབྱངས་དཔལ་འབྱོར་ལྷུན་གྲུབ།,,,གོ་བོ་མཁན་པོ་སྤྲུལ་སྐུ་བློ་བཟང་འཇམ་དབྱངས་དཔལ་འབྱོར་ལྷུན་གྲུབ།,བློ་བཟང་འཇམ་དབྱངས་དཔལ་འབྱོར་ལྷུན་གྲུབ།,,,,,,,,,,,,,,,,,,,,,
