BDRC_ID,PlaceType,label_bo,label_zh-hans,label_en,label_zh-pinin,label_mn-x-trans,alias_bo,alias_zh-hans,alias_en,alias_zh-pinin,alias_mn-x-trans,Latitude,Longitude,FoundedOn,ConvertedOn
G1KR612,monastery,ཏྲེ་ཆེན་དགོན།,正庆寺,,,,,,,zheng qing si,,33.41667,98.01667,,
G1572,monastery,ཕུར་མགོ་དགོན།,彭戈寺,,,,དཀར་མཛེས་ཕུར་མགོ་དགོན།,,,pengge si,,31.58333,100.01667,1587,
G1KR1317,monastery,,吉日寺,,,,,措瓦乡吉日寺,,Jiri si,,29.98333,98.30000,,
G286,monastery,ཀོའུ་བ་དགོན།,,Ko'uwa Gon,,,,,,,,,,,
G4069,monastery,ཧྲ་ཁོ་དགོན།,,,,,,,,,,,,,
G3JT12611,printery,རེབ་ཀོང་བཀྲ་ཤིས་འཁྱིལ་གྱི་པར་ཁང་།,,,,,རེབ་ཀོང་གཡའ་མ་བཀྲ་ཤིས་འཁྱིལ་གྱི་པར་ཁང་།,,,,,,,,
G2658,monastery,གཟི་དགོན་པ།,斯日寺,,,,གཟི་དགོན་བཀྲ་ཤིས་ཆོས་གླིང་།,日历寺,,rili si,,32.90777,95.26620,1600,
G4298,monastery,ཁྲེ་དགོན།,,,,,,,,,,,,,
G1KR9,monastery,མཉམ་འཛོམ་དགོན།,烟冲寺,,,,མཉམ་འཛོམ་རྙི་མའི་བཀྲ་ཤིས་དགོན།,烟囱寺,,yanchong si,,32.56795,103.62623,1495,
G2908,monastery,མདངས་དཀར་དགོན།,,,,,རྡོ་མཁར་དགོན།,,,,,,,,
G1KR2420,monastery,དང་པོའི་གཞི་མ་དགོན།,当格乙麻寺,,,,དང་པོའི་གཞི་མ་དགོན་ཐུབ་བསྟན་ཆོས་འཁོར་གླིང་།,,,dangge yima si,,35.57549,101.99880,0950,1250
G4125,monastery,མུ་གུ་དགོན།,,,,,མུ་གུ་ཇོ་མོ་དགོན།,,,,,,,,
G1KR2307,monastery,ཞང་ཐ་ཟི།,香塔寺,,,,,,,,,36.16308,102.35000,1322,
G1KR479,monastery,གཙང་ཤུལ་དགོན།,宗新寺,,,,གཙང་ཤུལ་དགོན ?,,,zongxin si,,30.61667,100.51667,1674,
G1KR1370,monastery,,达瓦寺,,,,,,,Dawa si,,30.96667,95.01667,,
G1KR1081,monastery,,索龙寺,,,,,素龙寺,,Suolong si,,30.88333,98.25000,,
G1KR53,monastery,མི་ཕམ་དགོན།,木坡寺,,,,མི་ཕམ་བཤད་སྒྲུབ་གླིང་།,木坡喇嘛寺/格良/苟西良,,mupo lama si,,31.23276,102.44954,1791,
G1882,monastery,འཁྱམས་རུ་དགོན།,千卜录寺,,,,བཀྲ་ཤིས་དགེ་འཕེལ་གླིང་།,,,qianpulu si,,36.35997,100.46913,1813,
G2429,monastery,ལྷ་དབང་དགོན་པ།,,,,,,,,,,,,,
G1KR2752,monastery,ལུང་དཀར་ནོར་བུའི་གླིང་།,龙嘎寺,,,,ལུང་དཀར་ཐུབ་བསྟན་བཤད་སྒྲུབ་གླིང་།,龙喀寺/龙卡寺,,longga si,,32.59498,95.29812,1825,
G3JT12561,printery,ཐུབ་བསྟན་ཡང་རི་སྒར་གྱི་པར་ཁང་།,,,,,,,,,,,,,
G1KR1558,monastery,པད་མ་ཆོས་གླིང་།,白玛曲林寺,Padma Choling,,,,耐玛祖拉康,,baima qulin si,,28.96667,88.51667,0650,1850
G1832,monastery,ལྷ་དཀར་པོའི་ལྷ་ཁང་།,长佛寺,,,,ལྷ་དཀར་པོའི་ལྷ་ཁང་།,,,changfo si,,36.10733,101.53068,1865,
G3757,monastery,བར་ཁྱིམ་དགོན།,巴金寺,,,,དཔལ་ཆེན་ཆོས་འབྱུང་གླིང་།,,,bajin si,,31.11667,98.90000,,
G1KR2622,monastery,མཁའ་སྐོར་དགོན་པ།,夸科寺,,,,,,,kuake si,,35.00000,99.26000,1946,
G2GS1291,monastery,མེ་ཏོག་མདངས་ཅན།,,,,,,,,,,,,,
G4076,monastery,སྦྱར་བ་དགོན་པ།,亚叶寺,,,,,,,yaye si,,29.61667,101.05000,1720,
G3308,monastery,སྒང་ཕུ་དགོན།,,,,,,,,,,,,,
G4295,monastery,མཛོ་ལུང་དགོན།,,,,,,,,,,,,,
G4842,monastery,པེ་ཀུན་དགོན།,白格寺,,,,བཀྲ་ཤིས་ཆོས་འཕེལ་གླིང་།,扎西曲培林,,zhaxi qupeilin,,33.96181,104.07940,1709,
G1KG12720,printery,མཚོ་སྒོ་དགོན་གསར་བདེ་ཆོས་པར་ཁང་།,,,,,,,,,,,,,
G4597,monastery,བསམ་གཏན་སྟེང་།,桑丹定寺,,,,,,,sandanding si,,30.06348,91.28805,1200,
G1KR1583,monastery,སྲིད་གསུམ་དགོན།,赛松寺,Sisum,,,,,,saisong si,,29.48333,86.53333,1400,
G1KR1615,monastery,ཤོ་ལྷ།,索拉寺,,,,,,,Sholha,,28.53333,89.68333,1050,1400
G2252,monastery,བྱེའུ་དགོན།,,,,,,,,,,,,,
G2965,monastery,ཡག་མོའི་སྤྱི་བ་དགོན།,,,,,ཡག་མོའི་སྤྱི་བ་དང་མ་ཎི་ལྷ་ཁང་།,,,,,,,,
G67,monastery,སྟག་ལུང་དགོན་ཆེན།,达隆寺,,,,བྱང་སྟག་ལུང་།,达龙寺,,dalong si,,30.15745,91.22882,1180,
G1KR1000,monastery,ཀརྨ་རིན་ཆེན་གླིང་།,嘎玛仁青林寺,,,,,,,gama renqinglin si,,31.85000,96.98333,,
G1KR54,monastery,བྲག་ནག་དགོན།,大寨寺,,,,དགེ་འཕེལ་བསམ་གཏན་གླིང་།,大寨喇嘛寺,,dazhai si,,31.44526,102.50254,,1778
G1KR1116,monastery,,根沙寺,,,,,,,Gensha si,,30.56667,98.90000,,
G4862,monastery,བླ་རི་མགུལ་སྒར་རྙིང་།,拉仁关寺,,,,བླ་རི་མགུལ་སྒར་རྙིང་དགའ་ལྡན་ཆོས་འཕེལ་གླིང་།,,,larenguan si,,34.51710,102.61402,1709,
G685,monastery,འོན་བཀྲ་ཤིས་ཡང་དགོན།,,,,,,,,,,,,,
G1KR1069,monastery,,车所寺,,,,,,,Chesuo si,,31.45000,98.15000,,
G3975,monastery,བསྟན་རྒྱས་དགོན།,单几寺,,,,,,,danji si,,31.98333,100.68333,,
G1KR1884,monastery,ཕུ་ལུང་དགོན།,普龙寺,,,,ཕུ་ལུང་ཆོས་ལྡིང་རིན་ཆེན་སྤུངས་གདན་ས་འོག་མིན་བྱང་ཆུབ་གླིང་།,,,pulong si,,30.06667,95.61667,,
G1KR2912,monastery,ཨ་བརྟན་མཚམས་ཁང་།,阿什旦参康,,,,མཚམས་ཐོག,阿什旦寺,,ashidang cankang,,36.13045,98.38606,1953,
G3JT12589,printery,གསེར་དགོན་གྱི་པར་ཁང་།,,,,,གྲབ་གསེར་དགོན་གྱི་པར་ཁང་།,,,,,,,,
G2CN10888,printery,གྲ་ཕྱི་ཚོང་འདུས་གྲྭ་ཚང་གི་པར་ཁང་།,,,,,གྲྭ་ཕྱི་ཚོང་འདུས་གྲྭ་ཚང་གི་པར་ཁང་།,,,,,,,,
G1655,monastery,མཁར་མདོ་དགོན།,康多寺,,,,སྡེ་དགེ་མཁར་མདོ་དགོན།,,,kangduo si,,32.08333,98.40000,,
G188,monastery,ཨ་འཛོམ་དགོན།,安章寺,,,,རྩེ་ཁང་དམར་གཙུག་ལག་ཁང་།,,Anzom Monastery,anzhang si,,31.15000,99.56667,1580,
G2KR41,monastery,བདེ་རྒྱས་གླིང་།,,,,Dejeelin khuree,,,,,dejeyiling kuriy-e,49.5517166667,93.8226,1875,
G1KR1138,monastery,,达卡寺,,,,,当卡寺,,Daka si,,31.54395,96.20073,,
G177,monastery,ནག་ཡངས་དགོན་པ་འོག་མ།,,,,,བཀྲ་ཤིས་ཆོས་འཁོར་གླིང་།,,,,,,,,
G3048,monastery,གྱེ་རེ་དགོན་གསར།,,,,,དགོན་པ་རི་ཁྲོད།,,,,,,,,
G2365,monastery,སྟག་རྩེ་རིན་ཆེན་སྒང་དགོན་པ།,,Taktse Rinchengang Gonpa,,,རིན་ཆེན་སྒང་དགོན་པ ༼སྟག་རྩེ༽,,,,,,,1119,
G1976,monastery,ལྷོ་བྲག་དོན་གཉིས་གླིང་།,,,,,དོན་གཉིས་གླིང ༼ལྷོ་བྲག༽,,,,,,,1649,
G2CN10898,printery,པ་ནམ་དགའ་གདོང་པར་ཁང་།,,,,,པ་སྣམ་དགའ་སྡོང་པར་ཁང་།,,,,,,,,
G1KR1466,monastery,སྟོད་གཟིགས་དགོན།,堆西寺,Tozik,,,སྟོད་གཟིགས ?,,,tuixi si,,28.97950,92.16393,1350,1650
G1KR1045,monastery,,多顶寺,,,,,达龙寺,,Duoding si,,31.90000,97.73333,,
G1KR684,monastery,བཟང་སྤྱོད་དགོན།,绕须扎仓,,,,,,,raoxu zhacang,,29.83333,99.76667,,
G4292,monastery,ཆུ་མདོ་རྡོ་རྗེ་རྫོང་དགོན།,,,,,,,,,,,,,
G1KR1560,monastery,པེ་སེར།,,,Peser,,པེ་སེར་ ?,,,,,28.63333,87.85000,0750,
G1KR1330,monastery,,怕瓦仁青林寺,,,,,帕瓦仁青寺,,Pawarenqing si,,29.95000,98.71667,,
G1PD96056,monastery,སྐྱིད་ཞིང་ཟི།,吉祥寺,,,,,吉祥寺,,ji xiang si,,35.95210,102.91000,,
G4939,monastery,ཀཿ་ཐོག་དར་ཐང་སྡེ།,,,,,དར་ཐང་སྡེ ༼ཀཿ་ཐོག༽,,,,,,,,
G1AG62,monastery,གནས་མཁར།,,,,,,,,,,,,,
G1KR1245,monastery,,乃然寺,,,,,,,,,30.11667,96.90000,,
G4471,monastery,ཐ་ཡན་ཆི་དགོན་པ།,张家寺,,,,ཐ་ཡན་ཆི་ཆུང་བ་དགའ་ལྡན་རིན་ཆེན་གླིང་།,他阳池寺,,zhangjia si,,37.14274,101.56408,1765,
G4628,monastery,གནས་གཞི་དགོན།,乃西寺,,,,,西追拉康,,,,28.38354,91.43751,1250,
G2LS549,monastery,ལུགས་བྲག་གདོང་དགོན།,鲁扎东寺,,,,ལུགས་བྲག་གདོང་མངོན་དགའ་དགོན།,,,luzhadong si,,31.73000,79.16000,1450,
G1933,monastery,ཤ་བྲང་དགོན།,,,,,ནག་བཟའ་དགོན་དགེ་ལྡན་བཤད་སྒྲུབ་གླིང་།,,,,,,,1944,
G3298,monastery,རྟའུ་དགོན།,,,,,སྙེ་མོ་རྟའུ་དགོན།,,,,,,,,
G50,monastery,ཁམས་པ་སྒར།,,,,,སྒ་ཉག་ཁམས་པ་སྒར།,,,,,,,,
G2503,monastery,ཏག་གྲོ་དགོན།,,,,,,,,,,,,,
G405,monastery,སྟག་ཕུ་དགོན་པ།,达普寺,,,,དབུས་སྟོད་སྟག་ཕུ་ཆོས་སྡེ།,,,dapu si,,,,,
G3399,monastery,པད་དཀར་དགོན།,,,,,རྣམ་རྒྱལ་གླིང་།,,,,,,,,
G2CN10911,printery,ཤབ་སྟོད་ལྷུན་པོ་རྩེའི་པར་ཁང་།,,,,,,,,,,,,,
G1KR1152,monastery,,根沙寺,,,,,根沙寺,,Gensha si,,31.30000,95.80000,,
G802,monastery,ཟུར་མཁར་ཐེག་ཆེན་གླིང་།,,,,,,,,,,,,,
G4337,monastery,དགེ་མུར་དགོན།,,,,,,,,,,,,,
G4064,monastery,མདོ་བཞི་མོ་དགོན།,,,,,འདོད་དགུ་ཕུན་ཚོགས་གླིང་།,,,,,,,,
G2722,monastery,སྤང་ཤར་དགོན།,邦夏寺,,,,སྤང་ཤར་དགོན་པ།,,,bangxia si,,33.67449,96.69801,1265,
G1KR1399,monastery,ཆོས་སྡིངས།,曲顶寺,,,,,,,Choding,,29.38824,91.86692,1150,1450
G1KR1314,monastery,,维成寺,,,,,,,Weicheng si,,29.98333,98.30000,,
G1KR1351,monastery,དགའ་ལྡན་ཆོས་འཕེལ་གླིང་།,拉卡寺,,,,,拉卡寺甘登曲培林寺,,Laka si gandeng qupeilin si,,30.96667,95.78333,,
G2LS558,monastery,རད་ནི་གཙུག་ལག་ཁང་།,热尼寺,,,,རད་ནི་པད་མ་རྨད་བྱུང་གི་གཙུག་ལག་ཁང་།,热尼白玛麦迥祖拉康,,reni si,,31.68000,78.90000,1050,1350
G1KR1687,monastery,,却德寺,,,,,曲德寺,,Quede si,,31.51667,93.81667,,
G4844,monastery,ཟང་ལེ་དགོན།,桑列寺,,,,བཀྲ་ཤིས་བདེ་ཆེན་གླིང་།,,,sanglie si,,33.57983,104.53882,1760,
G3736,monastery,ཡུལ་སྐྱོང་དགོན།,,,,,,,,,,,,,
G1PD96007,monastery,ལིན་གཙང་ཟི།,灵藏寺,,,,,林藏寺,,lingzang si,,36.05451,102.83000,1413,
G2CN10912,printery,སྣར་ཐང་པར་ཁང་།,,,,,,,,,,,,1683,
G3829,monastery,ཟླ་འོད་དགོན།,达依寺,,,,,达衣寺,,dayi si,,31.48333,99.30000,,
G4755,monastery,བྲག་དཀར་དགོན།,扎嘎寺,,,,བྲག་དཀར་དགོན ༼བཀྲ་ཤིས་དགེ་འཕེལ་གླིང༽,卓格寺？,,,,32.72981,101.95837,1535,
G1KR1189,monastery,,益寺,,,,,,,Yi si,,30.65000,97.58334,,
G1KR2588,monastery,རྒྱས་བཟའ་ལྡེའུ་ཙའི་དགོན་གསར།,吉扎寺,,,,,吉萨寺,,jizha si,,35.24823,99.70662,1938,
G2KR115,monastery,,,,Xilituzhao,Shireetü juu,,延寿寺,,Yanshou si,Siregetü juu,,,1585,
G1KR1340,monastery,,罗布尔寺,,,,,曲噶桑丁林寺,,Luobu'er si,,29.51667,98.58334,,
G4562,monastery,ལ་མོ་དགོན།,拉穆寺,,,,,拉姆寺/拉末寺,,lamo si,,29.80973,91.56137,1050,1650
G1KR2430,monastery,སྒྲུབ་གནས་བཀྲ་ཤིས་ཆོས་རྫོང་།,奴合仪寺,,,,,,,nuheyi si,,35.44507,101.95000,1750,
G1533,monastery,སྔགས་འཕེལ་དགོན།,,,,,,,,,,,,,
G4115,monastery,དཀར་ཆོས་དགོན།,呷卡寺,,,,རྣམ་དཀར་ཆོས་སྤྱོད་གླིང་།,,,gaqia si,,30.75000,101.16666,1850,
G3943,monastery,འབུར་ལེགས་དགོན།,,,,,ཐུབ་བསྟན་དར་རྒྱས་གླིང་།,,,,,,,1267,
G3285,monastery,རབ་རྒྱས་དགོན།,,,,,སྙེ་མོ་རབ་རྒྱས་དགོན།,,,,,,,,
G3JT12580,printery,བྱང་ངམ་རིང་གི་པར་ཁང་།,,,,,,,,,,,,,
G2610,monastery,སྐུ་འབུམ་དགོན།,,,,,,,,,,,,,
G4443,monastery,གཡུ་ལུང་དགོན།,,,,,,,,,,,,,
G1KR1220,monastery,,嘎吉寺,,,,,,,Gaji si,,30.83333,97.86667,,
G1KR315,monastery,མང་ཀྲུང་སི ༼དགོན༽,孟仲寺,,,,,,,Mengzhong,,28.78333,101.28333,,
G4831,monastery,སེར་རྩུད་དགོན།,古城寺,,,,དགེའ་ལྡན་དར་རྒྱས་གླིང ༼རྒྱ་ཞྭ་དགོན༽,,,gucheng si,,37.43333,102.60000,1737,
G2889,monastery,མདངས་ཀྱོག་རི་ཁྲོད།,,,,,,,,,,,,,
G3956,monastery,ཕྱག་ཚ་དགོན།,虾扎寺,,,,,,,xiazha si,,32.71667,98.38333,1752,
G4186,monastery,དྲུག་རལ་དགོན།,,,,,བན་པ་དྲུག་རལ།,,,,,,,,
G2687,monastery,སྟོབས་བཅུ་དགོན།,多吉寺,,,,,十力寺,,shili si,,32.78317,95.63394,,
G2KR10,monastery,པད་དཀར་ཆོས་གླིང་།,,,Wudang zhao,Badgar choiling süm,,广觉寺,,Guangjue si,badgar coyiling sum-e,,,1690,
G4897,monastery,དཔལ་ལྡན་ཁང་གསར་དགོན་པ།,,,,,རྒྱལ་རོང་དཔལ་ལྡན་ཁང་གསར་དགོན་པ།,,,,,,,,
G1KR1746,monastery,,东多寺,,,,,,,Dongduo si,,30.58333,89.83334,,
G488,monastery,ཤར་ཡེལ་ཕུག,,,,,ཡེལ་ཕུག ༼ཤར༽,,,,,,,1171,
G1KR1278,monastery,,吾唐寺,,,,,吾塘寺,,Wutang si,,29.41667,97.75000,,
G1KR1191,monastery,,叶伍寺,,,,,,,Yewu si,,30.65000,97.58334,,
G4767,monastery,གསེར་ཚ་བཀྲ་ཤིས་གླིང་།,,,,,བཀྲ་ཤིས་གླིང་།,,,,,,,,
G3JT12562,printery,བཞི་སྡེ་པར་ཁང་།,,,,,བཞི་སྡེ་དགའ་ལྡན་བསམ་གླིང་གཟིམ་ཆུང་འཆི་མེད་དགའ་ཚལ་གི་པར་ཁང་།,,,,,,,,
G1KR2753,monastery,གཏེར་སྟོན་ཟི།,代东寺,,,,,,,daidong si,,32.88566,93.97278,1911,
G3651,monastery,སྐུ་ལུང་དགོན།,古洛寺,,,,སྐུ་ལུང་དགོན།,,,gu luo si,,30.88333,100.06667,,
G1KR1886,monastery,རྡོ་དུང་དགོན་པ།,多东寺,,,,དགའ་བ་ལུང་དགོན།,,,duodong si,,29.86667,95.76667,,
G2211,monastery,བྱེ་དཀར་དགོན།,,,,,,,,,,,,,
G3940,monastery,འཇུ་ཉུང་དགོན།,宜牛寺,,,,འཇུ་ཉུང་བཤད་སྒྲུབ་ཆོས་གླིང་།,,,yiniu si,,33.06667,98.33334,1752,
G1691,monastery,དཔལ་འབྱོར་དགོན།,班觉寺,,,,ཨ་ལོ་དཔལ་འབྱོར་དགོན།,,,bajue si,,31.70000,98.58334,,
G1KR150,monastery,གྲུབ་འཛར་དགོན།,周扎寺,,,,གསང་ཆེན་གཏེར་མཛོད་གླིང་།,周扎寺,,Zhou zha si,,31.79796,101.07826,1505,
G3641,monastery,འགོ་ཚ།,,,,,འགོ་ཚ ༼སེ་ཤུལ༽,,,,,,,,
G1KR102,monastery,ལྕགས་མོ་དགོན།,甲莫寺,,,,,党坝乡甲莫寺庙,,Jia mo si,,31.66118,102.03793,,
G1KR1938,monastery,རྣ་ལུང་སུ་རུའི་རི་ཁྲོད།,苏如静修院,,,,,,,,,34.47582,103.77673,,
G2566,monastery,ཟེལ་དཀར་དགོན།,,,,,,,,,,,,,
G2701,monastery,སྟོད་ཚང་ཤོག་དགོན།,多仓肖寺,,,,རྡོ་ཚང་ཤོག་དགོན་པ།,多仓寺,,duocang si,,,,,
G2CN10835,printery,རྩེ་ལྟག་སྒོ་རྒྱབ་པར་ཁང་།,,,,,རྩེ་ལྟག་སྒོ་རྒྱབ་སྤར་ཁང་།,,,,,,,,
G1837,monastery,གོང་བ་གྲྭ་ཚང་།,贡巴寺,Gongwa Dratsang,,,ཐོས་བསམ་དར་རྒྱས་གླིང་།,工巴寺/国巴寺,Gongwa Dratsang Tosam Dargyeling,gongba si,,36.05000,101.47665,1446,
G2CN11061,monastery,ཁྲ་ཕུ།,,,,,ཁྲ་ཕུ་ཆོས་ཀྱི་སྒང་།,,,,,,,,
G2684,monastery,རྭ་ཡ་དགོན།,热牙寺,,,,རྭ་ཡ་གསང་སྔགས་བསྟན་རྒྱས་མཐོང་གྲོལ་གླིང་།,,,reya si,,31.92562,96.08632,,
G4418,monastery,ཨོ་རྒྱན་དགོན།,,,,,,,,,,,,,
G1KR73,monastery,ཚང་གནས་དགོན།,参木拉寺,,,,མཙམས་ནག་དགོན།,昌列寺,,changlie si,,31.91310,102.19249,,
G2050,monastery,གཟི་སྦུག་དོག་མོ་དགོན།,,,,,མལ་གྲོ་གཟི་སྦུག་དགོན།,,,,,,,,
G1KR1721,monastery,,拉龙寺,,,,,,,Lalong si,,30.73333,89.08334,,
G2CN10941,printery,པར་པ་པདྨ་དོན་གྲུབ་ཀྱི་པར་ཁང་།,,,,,,,,,,,,,
G1KR1187,monastery,གཡམ་བྱ་ཆེན་དགོན།,央杂青寺,,,,,扎青拉康,,yang zaqing si,,32.325451,95.075613,1885,
G1627,monastery,སྦྲེ་བོ་བྲག་འགོ་དགོན།,,,,,ཉག་རོང་སྦྲེ་བོ་བྲག་འོག་དགོན།,,,,,,,,
G2CN11081,monastery,མཚོ་ཁ་དགོན་པ།,,,,,,,,,,,,,
G2486,monastery,རྒྱལ་སྟོན་བདེ་སྟེང་དགོན།,,,,,ཁམས་རྒྱལ་སྟོན་བདེ་སྟེང་དགོན།,,,,,,,,
